,ZCTA,45to65Total,45to65Highschool,45to65Bachelors,Over65Total,Over65Highschool,Over65Bachelors
508,ZCTA5 02184,10512,9971,3624,6047,5328,1407
509,ZCTA5 02186,7022,6842,4736,4173,3916,1730
510,ZCTA5 02188,3838,3691,1021,2678,2266,484
511,ZCTA5 02189,4915,4501,1074,2076,1772,402
512,ZCTA5 02190,5142,4938,1537,3056,2559,565
513,ZCTA5 02191,2716,2555,894,1529,1349,236
514,ZCTA5 02199,267,267,250,376,367,254
515,ZCTA5 02203,0,0,0,0,0,0
516,ZCTA5 02210,576,576,473,154,154,104
517,ZCTA5 02215,1382,1270,703,561,433,294
518,ZCTA5 02301,14992,12030,2595,7932,5577,1031
519,ZCTA5 02302,9092,7651,1359,4374,2918,523
520,ZCTA5 02322,1359,1257,360,816,607,180
521,ZCTA5 02324,7347,6885,2556,3374,2937,752
522,ZCTA5 02330,3545,3291,839,2210,1810,327
523,ZCTA5 02332,5417,5362,3694,2579,2499,1360
524,ZCTA5 02333,4156,4073,1103,2333,2013,359
525,ZCTA5 02338,2521,2480,532,1159,1106,118
526,ZCTA5 02339,4241,4179,2137,1966,1749,692
527,ZCTA5 02341,3385,3256,1020,1414,1272,316
528,ZCTA5 02343,3797,3727,892,1755,1588,265
529,ZCTA5 02346,7131,6761,2138,3804,3453,858
530,ZCTA5 02347,3865,3641,1343,1517,1366,405
531,ZCTA5 02351,4796,4619,1470,2089,1935,417
532,ZCTA5 02356,3888,3805,2100,1715,1586,582
533,ZCTA5 02357,13,13,7,0,0,0
534,ZCTA5 02359,5772,5620,1765,2273,1914,331
535,ZCTA5 02360,17578,16994,6107,10454,9663,3104
536,ZCTA5 02364,4084,3931,1453,2061,1692,528
537,ZCTA5 02366,67,47,6,0,0,0
538,ZCTA5 02367,1037,991,267,454,398,138
539,ZCTA5 02368,9775,8580,2780,5138,3650,908
540,ZCTA5 02370,4824,4613,1249,2793,2467,432
541,ZCTA5 02375,2822,2757,1275,1337,1203,429
542,ZCTA5 02379,2162,1938,636,1197,1087,187
543,ZCTA5 02382,4589,4308,1099,1823,1574,405
544,ZCTA5 02420,5012,4926,3992,2638,2506,1576
545,ZCTA5 02421,5497,5417,4553,3328,3077,2177
546,ZCTA5 02445,4547,4338,3634,3010,2857,1895
547,ZCTA5 02446,5705,5545,4615,4503,4066,3024
548,ZCTA5 02451,4755,4480,2119,2876,2291,785
549,ZCTA5 02452,3317,2898,1495,2096,1823,713
550,ZCTA5 02453,5809,5184,2229,3297,2625,833
551,ZCTA5 02457,0,0,0,0,0,0
552,ZCTA5 02458,3479,3370,2610,2070,1832,1057
553,ZCTA5 02459,5628,5560,4925,3292,3242,2496
554,ZCTA5 02460,2743,2698,1991,1199,1086,673
555,ZCTA5 02461,2369,2326,2029,1150,1102,837
556,ZCTA5 02462,431,429,362,396,372,233
557,ZCTA5 02464,843,823,542,408,357,174
558,ZCTA5 02465,3651,3592,2695,2078,1895,1059
559,ZCTA5 02466,1701,1677,1269,1174,1053,626
560,ZCTA5 02467,4398,4361,3610,3134,3029,2099
561,ZCTA5 02468,1873,1851,1552,1167,1140,959
562,ZCTA5 02472,8735,8135,4307,4816,4269,2103
563,ZCTA5 02474,7690,7467,5314,4113,3448,1380
564,ZCTA5 02476,5327,5250,3739,2939,2667,1354
565,ZCTA5 02478,7102,6987,5621,4124,3813,2213
566,ZCTA5 02481,4313,4286,3883,2096,2014,1453
567,ZCTA5 02482,3146,3104,2719,1909,1795,1270
568,ZCTA5 02492,5830,5719,4634,3545,3430,2252
569,ZCTA5 02493,3637,3596,3212,2085,2012,1420
570,ZCTA5 02494,2852,2837,2223,1718,1612,809
571,ZCTA5 02532,3792,3581,1490,2710,2504,788
572,ZCTA5 02534,366,323,105,119,94,38
573,ZCTA5 02535,488,483,222,260,257,179
574,ZCTA5 02536,5861,5449,2039,4657,4276,1918
575,ZCTA5 02537,2137,2135,1140,1185,1166,570
576,ZCTA5 02538,889,798,79,377,330,70
577,ZCTA5 02539,1804,1293,381,738,634,301
578,ZCTA5 02540,2471,2401,1286,3161,2988,1699
579,ZCTA5 02542,72,70,3,5,5,5
580,ZCTA5 02543,177,177,126,273,265,242
581,ZCTA5 02553,113,113,80,15,15,0
582,ZCTA5 02554,2966,2754,1144,1368,1256,775
583,ZCTA5 02556,794,777,432,983,863,426
584,ZCTA5 02557,1238,1238,417,1144,1057,477
585,ZCTA5 02558,702,663,45,119,119,0
586,ZCTA5 02559,1451,1451,619,1237,1216,415
587,ZCTA5 02561,168,168,91,80,80,32
588,ZCTA5 02562,1058,1058,324,735,735,151
589,ZCTA5 02563,3496,3404,1644,1972,1874,691
590,ZCTA5 02564,43,35,10,41,41,25
591,ZCTA5 02568,1063,1041,521,504,481,231
592,ZCTA5 02571,3232,2942,810,1982,1673,509
593,ZCTA5 02575,984,984,447,577,556,329
594,ZCTA5 02576,1419,1336,186,778,579,81
595,ZCTA5 02584,0,0,0,9,9,9
596,ZCTA5 02601,4537,4012,876,2164,1886,439
597,ZCTA5 02630,587,585,339,579,519,307
598,ZCTA5 02631,3448,3416,1955,2924,2859,1352
599,ZCTA5 02632,3184,3105,1194,2722,2576,1087
600,ZCTA5 02633,1300,1260,612,1269,1247,721
601,ZCTA5 02635,1204,1184,787,924,924,373
602,ZCTA5 02637,44,29,29,28,28,14
603,ZCTA5 02638,1028,992,533,1457,1394,604
604,ZCTA5 02639,884,862,277,733,722,333
605,ZCTA5 02641,0,0,0,230,230,144
606,ZCTA5 02642,1634,1609,656,1577,1486,843
607,ZCTA5 02643,0,0,0,0,0,0
608,ZCTA5 02644,1384,1384,261,413,413,91
609,ZCTA5 02645,2870,2695,1234,2413,2160,1016
610,ZCTA5 02646,601,601,287,821,799,516
611,ZCTA5 02647,0,0,0,113,113,79
612,ZCTA5 02648,2591,2521,1206,1075,1029,393
613,ZCTA5 02649,4298,4118,1645,3702,3457,1495
614,ZCTA5 02650,389,389,188,577,552,354
615,ZCTA5 02651,14,14,14,13,13,13
616,ZCTA5 02652,413,385,209,219,219,84
617,ZCTA5 02653,1838,1818,923,2444,2424,1392
618,ZCTA5 02655,1075,1044,636,1336,1320,614
619,ZCTA5 02657,1368,1284,770,872,794,380
620,ZCTA5 02659,213,204,81,299,295,140
621,ZCTA5 02660,1849,1721,718,2226,2107,768
622,ZCTA5 02663,46,33,0,67,67,43
623,ZCTA5 02664,2825,2677,829,2741,2594,960
624,ZCTA5 02666,243,237,107,337,337,220
625,ZCTA5 02667,1022,977,518,1055,1039,676
626,ZCTA5 02668,1151,1118,608,625,582,265
627,ZCTA5 02669,85,85,8,87,87,38
628,ZCTA5 02670,355,350,143,528,523,264
629,ZCTA5 02671,187,163,86,387,361,198
630,ZCTA5 02672,63,63,53,0,0,0
631,ZCTA5 02673,2467,2256,751,2113,1972,469
632,ZCTA5 02675,1678,1643,662,2602,2499,1232
633,ZCTA5 02702,1554,1357,554,526,419,74
634,ZCTA5 02703,12835,11255,3817,5814,4580,1073
635,ZCTA5 02713,31,31,19,14,14,7
636,ZCTA5 02715,860,836,304,504,362,121
637,ZCTA5 02717,1446,1347,272,766,570,158
638,ZCTA5 02718,2009,1704,474,944,680,100
639,ZCTA5 02719,5091,4599,1456,3295,2367,441
640,ZCTA5 02720,8089,6382,1694,5311,3364,717
641,ZCTA5 02721,6351,4345,593,3836,1764,263
642,ZCTA5 02723,4162,2906,357,1993,792,120
643,ZCTA5 02724,4591,3163,565,3025,1180,139
644,ZCTA5 02725,832,621,174,593,391,109
645,ZCTA5 02726,4352,4090,1443,3432,2458,667
646,ZCTA5 02738,1512,1427,829,1252,1154,561
647,ZCTA5 02739,2032,1940,877,1242,1165,591
648,ZCTA5 02740,10889,8095,1807,7123,4068,957
649,ZCTA5 02743,3218,2694,722,1760,1309,235
650,ZCTA5 02744,2961,1971,454,1347,640,99
651,ZCTA5 02745,6876,5277,1162,4336,2509,614
652,ZCTA5 02746,3403,2107,277,1687,725,92
653,ZCTA5 02747,5579,4803,1495,3226,2021,753
654,ZCTA5 02748,3671,3174,1435,3083,2193,826
655,ZCTA5 02760,7752,7407,2997,3041,2712,780
656,ZCTA5 02762,2847,2771,1155,1084,943,251
657,ZCTA5 02763,598,598,242,195,176,105
658,ZCTA5 02764,1440,1414,362,550,439,91
659,ZCTA5 02766,5655,5484,2035,2285,1981,487
660,ZCTA5 02767,3965,3827,1363,2185,1851,435
661,ZCTA5 02769,4004,3778,1463,1578,1344,499
662,ZCTA5 02770,1840,1752,763,703,593,124
663,ZCTA5 02771,4799,4543,1462,2498,2009,672
664,ZCTA5 02777,5130,4638,1362,3164,2419,601
665,ZCTA5 02779,2035,1925,600,711,450,97
666,ZCTA5 02780,14670,12114,2626,7142,4787,762
667,ZCTA5 02790,4939,4341,1624,3425,2542,921
668,ZCTA5 02791,62,62,53,95,88,88
669,ZCTA5 02802,303,303,64,112,112,16
670,ZCTA5 02804,1005,960,271,414,379,73
671,ZCTA5 02806,5676,5583,4092,2778,2494,1473
672,ZCTA5 02807,415,412,212,217,199,153
673,ZCTA5 02808,559,485,119,248,160,49
674,ZCTA5 02809,6156,5409,2205,4209,3222,1230
675,ZCTA5 02812,449,422,271,139,126,61
676,ZCTA5 02813,2569,2410,968,1551,1398,606
677,ZCTA5 02814,2705,2507,883,1099,885,216
678,ZCTA5 02815,31,31,14,0,0,0
679,ZCTA5 02816,10887,10330,2546,4985,3734,790
680,ZCTA5 02817,2111,2088,790,622,557,194
681,ZCTA5 02818,6001,5812,3355,3169,2962,1311
682,ZCTA5 02822,2471,2293,799,576,442,205
683,ZCTA5 02825,1973,1878,712,912,771,294
684,ZCTA5 02826,258,258,59,95,95,34
685,ZCTA5 02827,800,751,189,368,331,96
686,ZCTA5 02828,2553,2386,955,1594,1344,302
687,ZCTA5 02830,2166,1948,652,995,805,173
688,ZCTA5 02831,1115,1049,404,568,496,146
689,ZCTA5 02832,1734,1660,559,770,643,66
690,ZCTA5 02833,196,173,21,215,176,59
691,ZCTA5 02835,2214,2168,1520,1043,1004,428
692,ZCTA5 02836,42,42,12,0,0,0
693,ZCTA5 02837,1173,1158,580,938,915,446
694,ZCTA5 02838,1130,1013,366,524,329,134
695,ZCTA5 02839,528,479,132,204,158,32
696,ZCTA5 02840,6041,5480,2682,3796,3339,1574
697,ZCTA5 02841,30,30,30,0,0,0
698,ZCTA5 02842,4516,4216,1916,2668,2319,982
699,ZCTA5 02852,7047,6920,3590,3824,3281,1474
700,ZCTA5 02857,3565,3485,1413,1471,1157,446
701,ZCTA5 02858,348,348,81,50,41,15
702,ZCTA5 02859,2484,2177,445,1051,766,165
703,ZCTA5 02860,11376,8220,1851,5057,2873,595
704,ZCTA5 02861,7430,6199,1201,3663,2461,608
705,ZCTA5 02863,3795,2123,304,1438,627,123
706,ZCTA5 02864,10422,9641,3685,5885,4339,1360
707,ZCTA5 02865,4850,4542,2035,2785,2300,635
708,ZCTA5 02871,5530,5183,2790,3497,3100,1228
709,ZCTA5 02872,64,64,43,96,96,45
710,ZCTA5 02873,82,82,58,19,19,19
711,ZCTA5 02874,2130,2077,1298,734,707,399
712,ZCTA5 02875,154,154,81,25,13,0
713,ZCTA5 02876,116,116,0,30,30,0
714,ZCTA5 02878,5071,4794,1887,3399,2623,905
715,ZCTA5 02879,6386,6214,3407,4223,3808,1840
716,ZCTA5 02881,698,656,509,395,373,287
717,ZCTA5 02882,3716,3658,2403,3040,2823,1397
718,ZCTA5 02885,2995,2759,881,2056,1668,467
719,ZCTA5 02886,8557,7972,2932,5947,4985,1565
720,ZCTA5 02888,5949,5471,1512,3568,2974,1105
721,ZCTA5 02889,8470,7623,2340,4499,3703,1004
722,ZCTA5 02891,6463,6059,2208,4401,3594,1145
723,ZCTA5 02892,1927,1784,839,758,627,151
724,ZCTA5 02893,8018,7065,1442,4788,3595,950
725,ZCTA5 02894,257,231,50,13,13,0
726,ZCTA5 02895,11205,9088,1397,5957,3571,494
727,ZCTA5 02896,3801,3606,1248,2805,2196,495
728,ZCTA5 02898,431,400,191,218,168,28
729,ZCTA5 02903,1810,1231,540,1396,799,314
730,ZCTA5 02904,7884,6993,1873,5399,3606,837
731,ZCTA5 02905,5809,4766,1770,2757,1702,445
732,ZCTA5 02906,5643,5388,4178,3510,3312,2251
733,ZCTA5 02907,5311,3585,727,2497,940,239
734,ZCTA5 02908,7579,5916,1881,3286,2307,767
735,ZCTA5 02909,9255,5334,1050,2901,1092,124
736,ZCTA5 02910,6030,5307,1678,2568,1877,462
737,ZCTA5 02911,4052,3838,1230,2571,1912,469
738,ZCTA5 02912,0,0,0,0,0,0
739,ZCTA5 02914,5279,4014,919,3807,2350,412
740,ZCTA5 02915,5222,4628,1553,3093,2296,502
741,ZCTA5 02916,2511,2326,1082,1525,1202,427
742,ZCTA5 02917,3509,3334,1341,2287,1930,518
743,ZCTA5 02919,8744,7895,2085,5811,4144,872
744,ZCTA5 02920,10835,9664,2789,6901,5234,1213
745,ZCTA5 02921,3991,3796,1644,1479,1191,235
746,ZCTA5 03031,3859,3838,2763,1640,1540,724
747,ZCTA5 03032,1962,1934,696,527,471,94
748,ZCTA5 03033,1787,1744,788,418,401,127
749,ZCTA5 03034,1726,1582,587,447,383,140
750,ZCTA5 03036,1659,1625,612,521,458,91
751,ZCTA5 03037,1581,1555,541,478,429,158
752,ZCTA5 03038,10708,10317,2835,3605,3066,803
753,ZCTA5 03042,1973,1806,446,963,773,239
754,ZCTA5 03043,593,569,253,239,224,106
755,ZCTA5 03044,1446,1397,352,630,514,109
756,ZCTA5 03045,4266,4065,1434,2068,1589,352
757,ZCTA5 03046,1041,1010,360,322,307,86
758,ZCTA5 03047,650,590,155,268,231,81
759,ZCTA5 03048,1212,1105,294,448,403,89
760,ZCTA5 03049,3204,3161,2101,1115,1080,516
761,ZCTA5 03051,6939,6485,1992,3443,2805,726
762,ZCTA5 03052,2717,2506,1008,969,726,228
763,ZCTA5 03053,7927,7669,3508,2766,2467,913
764,ZCTA5 03054,8694,8373,3937,3167,2964,830
765,ZCTA5 03055,4780,4471,1593,2048,1789,550
766,ZCTA5 03057,980,963,496,314,288,139
767,ZCTA5 03060,7613,6547,1467,3579,2746,721
768,ZCTA5 03062,8207,7616,3485,4335,3655,1339
769,ZCTA5 03063,4457,4180,1792,1953,1758,714
770,ZCTA5 03064,4554,4148,1726,1628,1425,585
771,ZCTA5 03070,1915,1821,802,453,418,139
772,ZCTA5 03071,1516,1426,615,558,509,211
773,ZCTA5 03076,4323,3991,1228,1624,1375,269
774,ZCTA5 03077,3202,2869,604,1181,969,162
775,ZCTA5 03079,9216,8522,2744,4583,3975,962
776,ZCTA5 03082,646,596,221,261,230,79
777,ZCTA5 03084,514,470,216,268,257,70
778,ZCTA5 03086,1311,1229,379,558,522,194
779,ZCTA5 03087,4807,4726,2550,1811,1540,672
780,ZCTA5 03101,822,646,118,319,223,54
781,ZCTA5 03102,7409,6454,1582,4500,3403,842
782,ZCTA5 03103,9205,7670,1544,4070,3124,665
783,ZCTA5 03104,9143,8491,3319,4394,3629,1241
784,ZCTA5 03106,4110,3971,1451,1898,1547,379
785,ZCTA5 03109,3212,3133,966,1363,1226,197
786,ZCTA5 03110,6890,6735,4280,3450,3049,1355
787,ZCTA5 03215,105,105,54,50,49,33
788,ZCTA5 03216,705,639,276,423,397,122
789,ZCTA5 03217,544,527,178,465,414,138
790,ZCTA5 03218,355,327,26,199,192,60
791,ZCTA5 03220,2311,2079,423,1131,996,265
792,ZCTA5 03221,758,722,323,378,336,138
793,ZCTA5 03222,1725,1567,446,1152,1056,269
794,ZCTA5 03223,1020,973,446,701,631,273
795,ZCTA5 03224,840,817,415,364,345,202
796,ZCTA5 03225,1042,964,283,462,412,42
797,ZCTA5 03226,393,385,205,197,195,112
798,ZCTA5 03227,296,290,159,319,308,191
799,ZCTA5 03229,1958,1923,1182,996,996,547
800,ZCTA5 03230,441,407,103,176,161,56
801,ZCTA5 03231,52,52,19,79,73,15
802,ZCTA5 03233,33,33,23,23,23,16
803,ZCTA5 03234,1609,1513,339,820,693,140
804,ZCTA5 03235,2805,2403,503,1204,1041,232
805,ZCTA5 03237,755,736,299,483,422,115
806,ZCTA5 03238,24,24,7,8,8,3
807,ZCTA5 03240,414,390,84,222,198,66
808,ZCTA5 03241,229,216,90,251,229,111
809,ZCTA5 03242,1349,1339,646,401,331,83
810,ZCTA5 03243,434,408,64,174,156,49
811,ZCTA5 03244,2502,2137,586,1185,1004,361
812,ZCTA5 03245,821,797,356,357,331,169
813,ZCTA5 03246,5265,4711,1462,2906,2492,687
814,ZCTA5 03249,2480,2386,918,1588,1451,547
815,ZCTA5 03251,473,436,58,255,196,45
816,ZCTA5 03253,1877,1728,742,1403,1266,547
817,ZCTA5 03254,1557,1521,710,1046,1032,498
818,ZCTA5 03255,706,667,342,482,459,249
819,ZCTA5 03256,709,634,227,377,333,130
820,ZCTA5 03257,897,872,567,1533,1448,1005
821,ZCTA5 03258,929,843,303,359,322,139
822,ZCTA5 03259,164,161,80,62,52,23
823,ZCTA5 03260,252,249,153,155,151,85
824,ZCTA5 03261,1355,1271,369,620,581,165
825,ZCTA5 03262,380,367,94,141,135,42
826,ZCTA5 03263,1265,1128,253,503,419,158
827,ZCTA5 03264,1421,1346,587,751,660,120
828,ZCTA5 03266,946,880,209,387,321,95
829,ZCTA5 03268,475,471,112,217,200,53
830,ZCTA5 03269,1214,1199,542,550,486,185
831,ZCTA5 03273,76,76,18,123,123,114
832,ZCTA5 03275,3552,3354,762,1541,1258,249
833,ZCTA5 03276,2891,2653,719,1280,1047,215
834,ZCTA5 03278,967,921,388,476,440,195
835,ZCTA5 03279,248,226,44,157,135,44
836,ZCTA5 03280,372,339,93,233,220,81
837,ZCTA5 03281,2859,2773,883,591,496,150
838,ZCTA5 03282,282,261,49,224,179,53
839,ZCTA5 03284,269,265,83,195,177,63
840,ZCTA5 03285,739,655,294,486,427,152
841,ZCTA5 03287,419,402,216,336,318,163
842,ZCTA5 03290,1717,1633,634,538,475,193
843,ZCTA5 03291,0,0,0,26,26,0
844,ZCTA5 03293,46,46,14,19,19,11
845,ZCTA5 03301,9056,8597,3440,4914,4474,1639
846,ZCTA5 03303,4667,4300,1280,2293,1896,449
847,ZCTA5 03304,2854,2828,1619,1110,960,370
848,ZCTA5 03307,1841,1730,458,757,740,128
849,ZCTA5 03431,6509,6146,2767,3891,3383,1054
850,ZCTA5 03440,917,873,147,469,413,101
851,ZCTA5 03441,106,90,38,22,22,0
852,ZCTA5 03442,421,381,123,164,129,45
853,ZCTA5 03443,144,144,60,228,228,46
854,ZCTA5 03444,556,542,229,293,284,162
855,ZCTA5 03445,214,197,104,123,96,28
856,ZCTA5 03446,2062,1946,536,958,731,155
857,ZCTA5 03447,906,854,240,420,351,68
858,ZCTA5 03448,280,249,85,110,84,14
859,ZCTA5 03449,537,521,378,529,516,321
860,ZCTA5 03450,384,361,152,258,241,163
861,ZCTA5 03451,1244,1149,167,711,556,52
862,ZCTA5 03452,1731,1540,358,1209,1016,334
863,ZCTA5 03455,573,531,186,300,259,114
864,ZCTA5 03456,250,230,63,133,117,24
865,ZCTA5 03457,224,218,133,162,160,93
866,ZCTA5 03458,2336,2312,1349,1616,1511,812
867,ZCTA5 03461,1339,1255,356,678,603,213
868,ZCTA5 03462,666,604,252,197,150,87
869,ZCTA5 03464,402,398,119,231,218,86
870,ZCTA5 03465,654,598,129,355,280,107
871,ZCTA5 03466,367,367,129,278,261,15
872,ZCTA5 03467,653,645,274,385,352,143
873,ZCTA5 03470,1705,1531,275,784,621,181
874,ZCTA5 03561,1760,1581,430,1170,908,177
875,ZCTA5 03570,2756,2322,383,1987,1519,108
876,ZCTA5 03574,865,816,227,343,306,161
877,ZCTA5 03575,22,22,0,20,20,11
878,ZCTA5 03576,1162,1025,279,733,630,150
879,ZCTA5 03579,199,189,33,131,96,18
880,ZCTA5 03580,524,510,297,406,385,214
881,ZCTA5 03581,1056,1011,265,625,529,87
882,ZCTA5 03582,825,740,96,416,293,21
883,ZCTA5 03583,432,389,126,187,170,65
884,ZCTA5 03584,1119,1056,265,730,615,145
885,ZCTA5 03585,907,835,208,449,345,90
886,ZCTA5 03586,294,292,142,168,162,62
887,ZCTA5 03588,652,600,144,290,240,63
888,ZCTA5 03590,279,221,41,206,130,9
889,ZCTA5 03592,474,455,79,300,237,41
890,ZCTA5 03593,140,139,61,140,132,86
891,ZCTA5 03595,189,175,62,183,152,31
892,ZCTA5 03597,108,80,3,172,119,0
893,ZCTA5 03598,1101,1000,220,692,486,109
894,ZCTA5 03601,138,119,21,84,79,17
895,ZCTA5 03602,861,818,343,435,381,164
896,ZCTA5 03603,1757,1572,234,1022,771,42
897,ZCTA5 03604,92,92,44,26,26,0
898,ZCTA5 03605,379,333,66,157,114,20
899,ZCTA5 03607,143,132,61,86,86,27
900,ZCTA5 03608,837,813,304,470,461,196
901,ZCTA5 03609,230,226,74,143,128,7
902,ZCTA5 03740,276,234,66,167,149,63
903,ZCTA5 03741,1417,1310,294,680,603,234
904,ZCTA5 03743,4088,3388,562,2112,1674,221
905,ZCTA5 03745,624,584,229,229,209,100
906,ZCTA5 03746,72,69,25,25,25,18
907,ZCTA5 03748,1477,1391,575,825,800,336
908,ZCTA5 03750,354,354,220,98,98,78
909,ZCTA5 03751,168,168,42,179,179,107
910,ZCTA5 03752,299,260,56,115,94,27
911,ZCTA5 03753,1037,981,538,562,550,328
912,ZCTA5 03754,0,0,0,0,0,0
913,ZCTA5 03755,1790,1777,1415,1249,1190,891
914,ZCTA5 03765,126,118,38,125,119,30
915,ZCTA5 03766,2810,2535,999,1495,1295,600
916,ZCTA5 03768,609,587,406,342,335,219
917,ZCTA5 03770,235,235,140,42,33,7
918,ZCTA5 03771,319,310,95,180,155,32
919,ZCTA5 03773,2196,2003,472,1610,1127,328
920,ZCTA5 03774,538,494,147,437,348,67
921,ZCTA5 03777,447,440,159,243,211,118
922,ZCTA5 03779,268,261,100,193,152,69
923,ZCTA5 03780,99,99,0,87,87,34
924,ZCTA5 03781,650,617,292,395,364,179
925,ZCTA5 03782,1126,1086,669,613,601,296
926,ZCTA5 03784,1101,1101,357,696,696,324
927,ZCTA5 03785,866,749,134,509,404,83
928,ZCTA5 03801,6012,5791,3241,3839,3466,1614
929,ZCTA5 03809,1224,1158,244,598,563,203
930,ZCTA5 03810,412,400,82,438,414,163
931,ZCTA5 03811,2452,2433,1257,1239,1148,413
932,ZCTA5 03812,312,306,88,141,141,60
933,ZCTA5 03813,933,899,235,562,483,170
934,ZCTA5 03814,667,597,131,438,375,89
935,ZCTA5 03816,423,392,148,297,289,103
936,ZCTA5 03817,239,208,69,228,211,115
937,ZCTA5 03818,1131,1107,273,700,518,115
938,ZCTA5 03819,1415,1357,397,465,431,91
939,ZCTA5 03820,7751,7368,3158,4279,3586,1135
940,ZCTA5 03823,499,477,278,198,159,86
941,ZCTA5 03824,1973,1966,1598,1127,1120,743
942,ZCTA5 03825,3127,2987,1143,992,922,317
943,ZCTA5 03826,871,820,321,367,323,81
944,ZCTA5 03827,1114,1076,394,598,545,161
945,ZCTA5 03830,697,621,159,375,259,31
946,ZCTA5 03832,144,144,72,83,81,46
947,ZCTA5 03833,6621,6497,3068,3489,3087,1215
948,ZCTA5 03835,2079,1904,318,801,732,226
949,ZCTA5 03836,435,408,110,371,350,138
950,ZCTA5 03837,448,441,148,366,347,159
951,ZCTA5 03838,356,346,243,213,213,125
952,ZCTA5 03839,1132,1034,194,381,303,94
953,ZCTA5 03840,1248,1232,671,644,629,240
954,ZCTA5 03841,2459,2410,1078,940,856,276
955,ZCTA5 03842,5504,5419,2685,3225,3005,1222
956,ZCTA5 03844,767,764,486,391,377,215
957,ZCTA5 03845,339,332,220,197,159,12
958,ZCTA5 03846,236,227,133,292,292,191
959,ZCTA5 03847,134,134,96,77,77,40
960,ZCTA5 03848,2255,2174,757,932,855,177
961,ZCTA5 03849,527,506,193,160,146,77
962,ZCTA5 03850,129,129,24,125,125,16
963,ZCTA5 03851,1313,1156,213,576,529,152
964,ZCTA5 03852,254,229,71,82,55,15
965,ZCTA5 03853,147,147,46,218,203,169
966,ZCTA5 03854,362,362,273,358,358,246
967,ZCTA5 03855,994,944,226,344,290,113
968,ZCTA5 03856,525,520,270,137,129,48
969,ZCTA5 03857,2438,2285,794,982,851,345
970,ZCTA5 03858,1538,1493,539,452,405,97
971,ZCTA5 03860,1195,1172,393,880,823,349
972,ZCTA5 03861,1432,1419,659,582,535,260
973,ZCTA5 03862,1630,1588,890,825,793,248
974,ZCTA5 03864,435,348,53,451,395,116
975,ZCTA5 03865,2572,2484,620,998,823,113
976,ZCTA5 03867,5913,5399,1338,3418,2720,434
977,ZCTA5 03868,1490,1298,255,1231,1100,171
978,ZCTA5 03869,807,775,295,341,293,83
979,ZCTA5 03870,2095,2018,940,1489,1411,798
980,ZCTA5 03871,0,0,0,35,18,0
981,ZCTA5 03872,1262,1173,371,867,693,199
982,ZCTA5 03873,1935,1891,450,557,473,95
983,ZCTA5 03874,3010,2686,382,1921,1631,221
984,ZCTA5 03875,448,448,112,322,286,82
985,ZCTA5 03878,3021,2771,703,1480,1223,168
986,ZCTA5 03882,501,454,93,269,235,71
987,ZCTA5 03883,68,68,0,36,36,8
988,ZCTA5 03884,1556,1518,651,511,494,143
989,ZCTA5 03885,2662,2631,1604,926,863,462
990,ZCTA5 03886,1341,1252,254,351,348,88
991,ZCTA5 03887,732,676,84,251,185,28
992,ZCTA5 03890,169,169,0,79,79,38
993,ZCTA5 03894,1812,1702,543,1932,1773,922
994,ZCTA5 03901,2102,1935,452,908,681,135
995,ZCTA5 03902,1064,1032,540,354,354,263
996,ZCTA5 03903,2158,2103,728,1059,932,233
997,ZCTA5 03904,2401,2293,892,1514,1361,441
998,ZCTA5 03905,816,790,481,527,475,164
999,ZCTA5 03906,1434,1353,316,793,589,112
1000,ZCTA5 03907,454,454,265,493,479,281
1001,ZCTA5 03908,2357,2296,944,803,739,273
1002,ZCTA5 03909,3460,3436,1732,2328,2208,1053
1003,ZCTA5 03910,68,68,14,51,51,0
1004,ZCTA5 03911,64,64,26,27,27,27
1005,ZCTA5 04001,807,739,134,439,415,124
1006,ZCTA5 04002,2383,2276,487,1382,1088,220
1007,ZCTA5 04003,122,122,97,217,189,108
1008,ZCTA5 04005,5671,5104,1185,3412,2606,698
1009,ZCTA5 04006,36,36,20,22,22,11
1010,ZCTA5 04008,884,860,260,498,410,109
1011,ZCTA5 04009,1499,1416,512,966,866,369
1012,ZCTA5 04010,493,460,74,181,155,58
1013,ZCTA5 04011,5884,5598,2674,4286,3910,1642
1014,ZCTA5 04015,1111,944,253,597,543,146
1015,ZCTA5 04017,129,129,66,198,195,116
1016,ZCTA5 04019,0,0,0,0,0,0
1017,ZCTA5 04020,423,389,84,228,206,65
1018,ZCTA5 04021,2026,2026,1276,683,647,415
1019,ZCTA5 04022,364,344,127,219,208,59
1020,ZCTA5 04024,199,193,40,71,62,3
1021,ZCTA5 04027,1834,1581,201,880,549,28
1022,ZCTA5 04029,598,547,171,301,254,83
1023,ZCTA5 04030,1023,910,69,272,236,97
1024,ZCTA5 04032,2654,2592,1535,1465,1263,473
1025,ZCTA5 04037,1272,1180,291,792,741,280
1026,ZCTA5 04038,4812,4679,2149,2181,2000,786
1027,ZCTA5 04039,2130,2039,707,864,763,218
1028,ZCTA5 04040,1146,1061,308,790,674,242
1029,ZCTA5 04041,537,508,94,267,212,29
1030,ZCTA5 04042,1520,1484,324,534,444,95
1031,ZCTA5 04043,3336,3277,1796,2934,2707,1200
1032,ZCTA5 04046,2613,2499,1150,1428,1294,554
1033,ZCTA5 04047,567,511,113,258,237,61
1034,ZCTA5 04048,858,783,215,336,313,91
